NrSiblings,MathScore,ReadingScore,WritingScore,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
4,49,46,45,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
5,49,63,61,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,32,38,35,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
5,83,99,98,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
7,64,73,75,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
0,73,86,82,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2,58,64,60,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False
2,57,59,66,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,62,78,77,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
2,60,58,63,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
3,76,73,80,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
5,83,95,95,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,35,45,50,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,60,72,73,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
2,51,55,49,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,79,81,90,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
4,45,54,57,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,59,54,49,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
5,67,79,80,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2,67,71,73,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2,50,55,54,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
1,42,58,48,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
3,88,75,82,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False
1,47,43,42,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
2,70,66,62,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
5,76,78,86,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True
2,68,59,60,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,96,84,83,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,66,73,71,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2,55,73,61,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3,62,77,80,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2,53,52,44,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,71,74,73,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,59,50,53,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
3,72,57,57,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,74,67,69,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True
0,67,65,66,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,59,76,81,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2,66,76,78,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True
2,69,55,53,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1,72,64,60,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1,72,56,61,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False
3,55,58,54,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
0,71,77,74,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
5,60,51,47,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
3,51,71,61,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
3,59,60,59,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False
2,83,77,75,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
5,85,97,100,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
7,80,78,70,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
3,58,65,64,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,45,52,49,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,93,92,93,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,66,82,85,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2,69,86,86,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False
0,65,54,54,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,82,75,78,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4,61,71,62,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,67,64,68,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
0,66,81,81,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,88,70,78,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True
1,56,58,58,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
3,50,52,43,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True
2,66,65,60,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
0,82,97,100,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,58,55,56,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False
4,60,67,78,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,69,68,70,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,59,64,59,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2,75,66,63,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,72,80,86,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
2,63,53,45,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
1,97,98,97,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True
6,84,90,94,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False
2,68,74,75,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
5,63,59,61,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
3,83,93,93,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,97,83,79,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1,95,100,100,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False
1,52,60,65,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1,51,53,46,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1,61,74,65,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,71,72,74,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,88,83,78,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,85,76,76,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,63,60,65,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,92,93,98,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
3,62,57,52,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,46,63,70,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2,71,93,96,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
1,86,72,73,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
3,58,66,71,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,70,63,57,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
0,94,90,78,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
2,37,41,41,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,69,61,66,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True
3,48,67,67,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4,47,54,53,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
6,52,62,61,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,59,61,59,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2,64,80,87,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
4,52,42,39,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1,83,90,88,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
2,74,73,69,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
2,56,57,64,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2,69,73,70,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
