ParentEduc,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,MathScore,ReadingScore,WritingScore,Overall_Score,Grades,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
2,2,1,5,2,100,86,92,92.67,0,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
5,2,1,2,0,79,76,82,79.0,2,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
3,3,2,2,0,95,83,86,88.0,1,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False
6,3,2,1,2,33,46,38,39.0,4,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True
3,3,2,1,0,81,77,81,79.67,2,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2,3,1,2,2,63,57,63,61.0,3,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
5,2,1,7,0,81,79,77,79.0,2,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False
5,3,0,2,1,45,60,64,56.33,4,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3,3,2,3,1,64,50,43,52.33,4,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False
5,3,2,5,3,63,63,58,61.33,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
3,3,2,4,0,86,96,100,94.0,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
3,3,1,2,0,51,44,46,47.0,4,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1,2,2,1,1,73,70,75,72.67,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
1,2,1,5,0,75,73,63,70.33,2,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True
4,3,2,1,0,59,45,49,51.0,4,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
2,1,2,2,1,65,80,76,73.67,2,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,3,2,3,1,76,71,66,71.0,2,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
5,3,2,3,1,64,54,50,56.0,4,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
2,3,2,1,0,61,69,71,67.0,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
2,3,2,3,0,59,56,57,57.33,4,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
6,3,2,3,0,33,31,27,30.33,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,3,1,2,0,53,55,47,51.67,4,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5,3,2,3,1,64,59,61,61.33,3,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
5,1,2,0,0,81,87,79,82.33,1,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True
2,3,2,5,1,68,80,70,72.67,2,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5,3,2,4,3,56,55,53,54.67,4,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,1,2,2,0,38,64,65,55.67,4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
4,1,1,4,0,40,64,59,54.33,4,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
3,3,2,1,0,91,77,80,82.67,1,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
6,3,2,0,0,67,69,61,65.67,3,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
6,2,1,2,2,58,53,54,55.0,4,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
6,3,2,3,1,66,76,74,72.0,2,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,3,2,2,2,80,74,74,76.0,2,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False
3,3,2,0,0,79,64,66,69.67,3,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
2,2,2,3,2,43,43,41,42.33,4,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2,2,1,4,0,83,92,100,91.67,0,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
5,2,2,2,0,77,82,79,79.33,2,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
2,2,1,2,1,80,79,82,80.33,1,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
6,3,2,1,0,69,87,80,78.67,2,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
6,3,1,2,0,78,67,66,70.33,2,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3,3,2,4,1,71,54,63,62.67,3,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
3,3,2,2,1,74,76,65,71.67,2,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
1,0,2,0,0,76,81,82,79.67,2,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
3,3,2,7,2,59,71,67,65.67,3,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
2,2,2,2,1,83,93,94,90.0,0,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
0,3,1,1,0,56,53,50,53.0,4,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False
2,3,2,0,2,67,57,56,60.0,3,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3,2,1,1,0,73,80,75,76.0,2,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False
6,3,2,2,1,55,58,45,52.67,4,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1,3,2,2,2,69,70,65,68.0,3,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
0,2,1,2,0,73,74,77,74.67,2,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
6,3,2,3,2,100,100,97,99.0,0,True,False,False,False,False,True,True,True,False,True,False,False,False,False,True
3,2,2,3,1,81,75,72,76.0,2,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
1,3,1,2,1,89,95,90,91.33,0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,2,2,0,2,53,77,86,72.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
5,3,2,2,0,82,85,89,85.33,1,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,1,1,2,2,54,62,69,61.67,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
3,3,2,4,2,54,43,43,46.67,4,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True
1,3,1,2,3,68,61,51,60.0,3,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False
4,2,2,0,1,73,71,70,71.33,2,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,3,2,2,0,80,69,66,71.67,2,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False
4,2,1,1,2,84,87,81,84.0,1,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
6,3,2,2,0,91,87,86,88.0,1,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
3,3,2,2,1,62,79,71,70.67,2,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,2,1,1,1,65,63,56,61.33,3,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
1,3,2,2,2,70,58,63,63.67,3,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,1,2,2,1,41,43,39,41.0,4,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
3,3,2,1,1,41,48,40,43.0,4,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
6,1,1,4,1,48,43,46,45.67,4,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,3,1,3,0,48,48,46,47.33,4,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5,3,2,0,2,70,68,59,65.67,3,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5,1,1,2,2,69,63,61,64.33,3,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5,3,2,1,0,73,72,68,71.0,2,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3,2,2,3,0,50,62,61,57.67,4,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
1,2,1,2,0,69,72,63,68.0,3,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,3,2,2,0,58,60,64,60.67,3,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
5,3,2,2,1,75,89,89,84.33,1,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
3,3,2,1,0,49,48,42,46.33,4,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
6,1,2,4,0,57,53,49,53.0,4,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2,3,2,1,0,72,96,94,87.33,1,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4,2,1,3,1,67,82,80,76.33,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3,2,1,5,0,86,80,75,80.33,1,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False
4,3,2,2,1,78,84,98,86.67,1,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
2,3,2,0,0,79,73,73,75.0,2,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
6,2,1,3,0,58,60,51,56.33,4,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
5,3,1,3,0,81,82,83,82.0,1,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,2,1,2,2,65,72,82,73.0,2,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
6,3,2,0,2,69,72,68,69.67,3,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
3,3,1,1,1,58,71,66,65.0,3,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
2,2,1,1,0,72,82,86,80.0,1,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
5,1,2,3,0,73,93,94,86.67,1,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
5,1,2,2,3,71,88,81,80.0,1,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
2,2,1,3,0,59,61,56,58.67,4,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
6,2,2,1,0,48,59,55,54.0,4,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,3,2,0,0,60,79,78,72.33,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
5,2,1,1,2,85,86,89,86.67,1,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
6,2,0,1,1,48,58,63,56.33,4,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
3,3,2,0,1,78,82,81,80.33,1,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
4,2,2,1,0,85,83,76,81.33,1,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,3,2,3,1,86,67,75,76.0,2,True,False,False,False,False,True,True,True,False,True,False,False,False,False,True
2,3,0,4,0,95,100,100,98.33,0,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
5,3,1,3,0,60,50,43,51.0,4,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True
2,3,1,5,0,57,39,40,45.33,4,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True
6,1,2,1,0,57,60,56,57.67,4,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
4,2,2,1,2,68,79,89,78.67,2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3,3,1,5,0,81,73,70,74.67,2,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
3,1,1,4,0,39,56,53,49.33,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
3,3,2,6,0,71,66,64,67.0,3,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,2,2,4,3,73,77,83,77.67,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
3,3,2,4,2,81,100,100,93.67,0,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
3,3,1,3,0,59,62,60,60.33,3,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,3,2,3,1,58,62,61,60.33,3,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
5,3,2,2,0,55,56,55,55.33,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,3,1,2,0,68,62,64,64.67,3,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
5,2,2,5,0,82,84,80,82.0,1,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
5,3,2,4,0,99,91,95,95.0,0,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
6,3,2,4,0,48,52,55,51.67,4,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
2,2,1,1,0,62,65,61,62.67,3,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
5,1,2,1,0,46,60,49,51.67,4,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1,1,2,3,0,57,69,67,64.33,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
6,3,2,0,0,51,62,67,60.0,3,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
3,3,2,3,1,67,67,65,66.33,3,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True
6,3,2,1,2,67,69,65,67.0,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,2,2,0,0,92,77,79,82.67,1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,2,2,3,2,73,67,61,67.0,3,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,3,1,4,0,55,56,52,54.33,4,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
5,2,2,4,1,70,83,85,79.33,2,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,2,2,1,0,70,65,62,65.67,3,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
5,2,2,0,0,47,48,45,46.67,4,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
5,1,2,5,0,62,61,53,58.67,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
6,1,2,2,0,61,69,68,66.0,3,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
1,3,1,3,0,74,90,95,86.33,1,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True
6,2,1,2,2,70,73,71,71.33,2,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
5,3,2,2,1,76,79,76,77.0,2,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
6,2,2,0,1,69,87,85,80.33,1,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,2,2,5,0,50,49,52,50.33,4,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
4,2,0,4,0,100,100,99,99.67,0,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True
5,3,1,2,1,71,72,76,73.0,2,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
2,1,1,3,2,78,71,75,74.67,2,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
